price,listing-location,bed,bath,carport,surface_area,building_area
1250000000.0,1,4.0,3.0,2.0,99.0,105.0
399000000.0,54,2.0,1.0,1.0,83.0,45.0
399000000.0,54,2.0,1.0,1.0,83.0,45.0
725000000.0,39,2.0,1.0,1.0,114.0,71.0
558000000.0,54,3.0,2.0,1.0,73.0,48.0
1450000000.0,15,3.0,3.0,1.0,100.0,100.0
558000000.0,54,3.0,2.0,1.0,73.0,48.0
735000000.0,32,3.0,2.0,1.0,105.0,70.0
2130000000.0,36,3.0,2.0,1.0,111.0,107.0
3370000000.0,36,3.0,3.0,2.0,166.0,135.0
698000000.0,40,3.0,2.0,2.0,120.0,75.0
950000000.0,51,3.0,2.0,1.0,141.0,150.0
255000000.0,40,2.0,1.0,1.0,73.0,36.0
747000000.0,61,3.0,2.0,1.0,62.0,119.0
667000000.0,23,2.0,1.0,1.0,100.0,47.0
1770000000.0,39,3.0,3.0,1.0,157.0,189.0
850000000.0,61,3.0,2.0,1.0,107.0,70.0
884000000.0,32,4.0,2.0,2.0,142.0,110.0
775000000.0,40,3.0,2.0,1.0,113.0,85.0
775000000.0,40,3.0,2.0,1.0,113.0,85.0
2200000000.0,9,3.0,3.0,2.0,139.0,125.0
1380000000.0,60,3.0,2.0,1.0,107.0,100.0
1920000000.0,23,3.0,3.0,2.0,150.0,110.0
1310000000.0,36,4.0,2.0,1.0,101.0,110.0
328000000.0,56,2.0,1.0,1.0,71.0,36.0
756000000.0,39,3.0,1.0,2.0,104.0,60.0
2200000000.0,12,3.0,3.0,2.0,139.0,125.0
2200000000.0,12,3.0,3.0,2.0,139.0,125.0
775000000.0,40,3.0,2.0,2.0,113.0,85.0
2500000000.0,12,4.0,3.0,1.0,123.0,200.0
2500000000.0,12,4.0,3.0,1.0,123.0,200.0
2100000000.0,32,3.0,3.0,1.0,120.0,185.0
550000000.0,12,3.0,1.0,1.0,104.0,100.0
715000000.0,27,2.0,2.0,1.0,92.0,55.0
715000000.0,27,2.0,2.0,1.0,92.0,55.0
556000000.0,4,2.0,1.0,1.0,84.0,46.0
920000000.0,1,3.0,3.0,1.0,107.0,121.0
1650000000.0,12,3.0,3.0,2.0,130.0,130.0
1480000000.0,60,3.0,2.0,1.0,125.0,100.0
2360000000.0,36,4.0,3.0,1.0,141.0,120.0
920000000.0,1,3.0,3.0,1.0,107.0,121.0
475000000.0,58,2.0,1.0,1.0,80.0,45.0
260000000.0,50,2.0,1.0,1.0,70.0,32.0
335000000.0,27,2.0,1.0,1.0,75.0,45.0
890000000.0,28,3.0,2.0,1.0,85.0,70.0
470000000.0,4,2.0,1.0,1.0,90.0,53.0
470000000.0,4,2.0,1.0,1.0,90.0,53.0
1950000000.0,12,3.0,3.0,1.0,128.0,188.0
775000000.0,13,3.0,2.0,2.0,80.0,78.0
885000000.0,40,4.0,2.0,2.0,145.0,110.0
885000000.0,40,4.0,2.0,2.0,142.0,110.0
2200000000.0,12,3.0,3.0,2.0,139.0,125.0
2200000000.0,12,3.0,3.0,2.0,139.0,125.0
757000000.0,39,2.0,1.0,1.0,95.0,60.0
2500000000.0,12,4.0,3.0,1.0,123.0,200.0
750000000.0,23,2.0,2.0,1.0,100.0,74.0
2500000000.0,12,4.0,3.0,1.0,123.0,200.0
900000000.0,15,3.0,2.0,1.0,207.0,150.0
961000000.0,39,3.0,3.0,2.0,107.0,80.0
1350000000.0,39,3.0,3.0,2.0,106.0,90.0
1600000000.0,1,3.0,3.0,1.0,97.0,97.0
475000000.0,2,3.0,2.0,1.0,101.0,70.0
535000000.0,58,3.0,2.0,1.0,100.0,60.0
465000000.0,2,3.0,1.0,2.0,147.0,54.0
950000000.0,23,3.0,2.0,1.0,141.0,150.0
250000000.0,20,2.0,1.0,1.0,97.0,36.0
465000000.0,2,3.0,1.0,1.0,147.0,54.0
250000000.0,20,2.0,1.0,1.0,76.0,36.0
155000000.0,39,2.0,1.0,1.0,88.0,36.0
155000000.0,39,2.0,1.0,1.0,88.0,36.0
593000000.0,27,3.0,2.0,1.0,91.0,36.0
1500000000.0,65,3.0,2.0,2.0,112.0,130.0
295000000.0,13,1.0,1.0,1.0,107.0,25.0
1500000000.0,32,4.0,3.0,2.0,120.0,150.0
495000000.0,23,2.0,1.0,1.0,107.0,43.0
2400000000.0,36,3.0,3.0,1.0,199.0,120.0
1100000000.0,39,3.0,2.0,1.0,180.0,120.0
520000000.0,23,3.0,1.0,1.0,85.0,45.0
650000000.0,39,3.0,2.0,1.0,96.0,60.0
595000000.0,1,3.0,1.0,1.0,93.0,60.0
1300000000.0,21,4.0,2.0,1.0,181.0,150.0
750000000.0,40,3.0,1.0,1.0,103.0,61.0
775000000.0,23,3.0,2.0,1.0,145.0,70.0
675000000.0,23,3.0,2.0,1.0,125.0,65.0
1850000000.0,40,3.0,2.0,2.0,116.0,115.0
698000000.0,51,2.0,1.0,1.0,106.0,55.0
835000000.0,1,3.0,2.0,1.0,102.0,65.0
835000000.0,1,3.0,2.0,1.0,102.0,65.0
735000000.0,40,3.0,2.0,1.0,105.0,70.0
735000000.0,40,3.0,2.0,1.0,105.0,70.0
799000000.0,36,3.0,2.0,1.0,111.0,60.0
799000000.0,36,3.0,2.0,1.0,111.0,60.0
580000000.0,40,2.0,1.0,1.0,151.0,54.0
698000000.0,23,2.0,1.0,1.0,106.0,55.0
698000000.0,23,2.0,1.0,1.0,106.0,55.0
720000000.0,23,3.0,2.0,1.0,87.0,80.0
720000000.0,23,3.0,2.0,1.0,87.0,80.0
500000000.0,23,3.0,2.0,1.0,104.0,80.0
500000000.0,23,3.0,2.0,1.0,104.0,80.0
345000000.0,54,2.0,1.0,1.0,80.0,36.0
1500000000.0,27,2.0,2.0,1.0,195.0,85.0
720000000.0,39,2.0,1.0,2.0,91.0,50.0
720000000.0,39,2.0,1.0,2.0,91.0,50.0
835000000.0,9,3.0,1.0,1.0,95.0,75.0
1850000000.0,12,3.0,2.0,2.0,116.0,115.0
756000000.0,39,2.0,1.0,2.0,95.0,57.0
756000000.0,39,2.0,1.0,2.0,95.0,57.0
250000000.0,48,2.0,1.0,1.0,60.0,30.0
250000000.0,48,2.0,1.0,1.0,60.0,30.0
666000000.0,13,2.0,1.0,1.0,87.0,55.0
2200000000.0,36,2.0,2.0,1.0,174.0,100.0
950000000.0,51,3.0,2.0,1.0,141.0,150.0
680000000.0,23,3.0,1.0,1.0,97.0,65.0
1470000000.0,32,3.0,3.0,1.0,178.0,131.0
399000000.0,64,2.0,1.0,1.0,90.0,36.0
299000000.0,39,2.0,1.0,1.0,88.0,36.0
299000000.0,39,2.0,1.0,1.0,88.0,36.0
4000000000.0,29,3.0,3.0,1.0,183.0,104.0
1770000000.0,39,3.0,3.0,1.0,121.0,150.0
315000000.0,54,2.0,1.0,1.0,36.0,100.0
750000000.0,50,3.0,2.0,2.0,185.0,77.0
535000000.0,58,3.0,2.0,1.0,100.0,60.0
270000000.0,23,2.0,1.0,1.0,61.0,30.0
799000000.0,36,3.0,2.0,1.0,111.0,60.0
227000000.0,9,2.0,1.0,1.0,60.0,28.0
245000000.0,23,2.0,1.0,1.0,75.0,36.0
592000000.0,50,2.0,1.0,1.0,90.0,36.0
250000000.0,39,2.0,1.0,1.0,88.0,36.0
1260000000.0,16,3.0,3.0,2.0,103.0,90.0
3000000000.0,12,3.0,3.0,1.0,200.0,145.0
850000000.0,32,3.0,2.0,1.0,112.0,95.0
725000000.0,36,2.0,1.0,1.0,114.0,71.0
499000000.0,60,2.0,1.0,1.0,120.0,36.0
1650000000.0,15,4.0,3.0,2.0,103.0,160.0
890000000.0,41,3.0,2.0,1.0,85.0,45.0
1270000000.0,1,3.0,2.0,2.0,91.0,100.0
725000000.0,7,3.0,2.0,1.0,71.0,114.0
1900000000.0,54,2.0,1.0,1.0,180.0,66.0
1700000000.0,39,3.0,3.0,2.0,100.0,135.0
1400000000.0,61,3.0,1.0,1.0,120.0,90.0
1450000000.0,12,3.0,2.0,2.0,80.0,100.0
756000000.0,39,3.0,2.0,2.0,104.0,60.0
735000000.0,39,3.0,2.0,1.0,70.0,105.0
640000000.0,39,2.0,1.0,1.0,95.0,50.0
820000000.0,51,3.0,2.0,1.0,109.0,70.0
999000000.0,40,3.0,3.0,1.0,100.0,103.0
155000000.0,39,2.0,1.0,1.0,88.0,36.0
885000000.0,32,4.0,2.0,2.0,142.0,110.0
789000000.0,39,2.0,1.0,1.0,93.0,45.0
775000000.0,32,3.0,2.0,2.0,132.0,90.0
450000000.0,15,2.0,1.0,1.0,82.0,50.0
1850000000.0,27,4.0,3.0,1.0,149.0,220.0
1450000000.0,12,3.0,3.0,1.0,110.0,129.0
445000000.0,46,3.0,2.0,1.0,83.0,50.0
699000000.0,39,3.0,2.0,2.0,117.0,85.0
445000000.0,46,3.0,2.0,1.0,83.0,50.0
450000000.0,15,2.0,1.0,1.0,83.0,50.0
999000000.0,39,3.0,2.0,2.0,137.0,100.0
1820000000.0,13,3.0,3.0,1.0,140.0,158.0
668000000.0,32,3.0,2.0,2.0,120.0,75.0
599000000.0,28,2.0,1.0,1.0,90.0,40.0
775000000.0,51,3.0,2.0,2.0,145.0,80.0
2490000000.0,32,3.0,3.0,2.0,123.0,200.0
750000000.0,39,2.0,2.0,1.0,99.0,60.0
1650000000.0,12,3.0,3.0,1.0,130.0,130.0
849000000.0,39,3.0,2.0,2.0,120.0,85.0
595000000.0,23,3.0,1.0,2.0,103.0,50.0
595000000.0,23,3.0,1.0,2.0,103.0,50.0
1400000000.0,60,4.0,2.0,1.0,150.0,200.0
775000000.0,40,3.0,2.0,2.0,113.0,85.0
1650000000.0,2,4.0,3.0,1.0,113.0,200.0
775000000.0,40,3.0,2.0,2.0,113.0,85.0
1450000000.0,40,3.0,2.0,2.0,100.0,85.0
1450000000.0,40,3.0,2.0,2.0,100.0,85.0
450000000.0,1,2.0,1.0,2.0,103.0,45.0
895000000.0,23,3.0,2.0,1.0,85.0,70.0
2290000000.0,36,3.0,2.0,2.0,130.0,90.0
1250000000.0,15,3.0,3.0,1.0,110.0,110.0
562000000.0,60,2.0,1.0,1.0,53.0,92.0
725000000.0,60,3.0,2.0,2.0,114.0,71.0
700000000.0,23,2.0,1.0,1.0,94.0,45.0
2300000000.0,36,3.0,3.0,1.0,123.0,160.0
1900000000.0,39,2.0,1.0,1.0,198.0,190.0
1820000000.0,67,3.0,2.0,1.0,140.0,158.0
1250000000.0,22,4.0,3.0,1.0,108.0,180.0
675000000.0,13,3.0,2.0,1.0,108.0,60.0
1900000000.0,39,4.0,2.0,2.0,162.0,120.0
335000000.0,27,2.0,1.0,1.0,75.0,45.0
1470000000.0,17,3.0,2.0,1.0,175.0,150.0
270000000.0,23,2.0,1.0,1.0,61.0,30.0
880000000.0,12,3.0,2.0,1.0,104.0,100.0
245000000.0,4,2.0,1.0,1.0,75.0,36.0
850000000.0,54,2.0,1.0,1.0,143.0,70.0
430000000.0,54,2.0,1.0,2.0,81.0,36.0
500000000.0,61,2.0,1.0,1.0,80.0,45.0
2200000000.0,12,3.0,3.0,2.0,139.0,125.0
350000000.0,58,2.0,1.0,1.0,75.0,40.0
440000000.0,20,2.0,1.0,1.0,88.0,50.0
345000000.0,27,2.0,1.0,1.0,106.0,47.0
407000000.0,48,2.0,1.0,1.0,80.0,45.0
349000000.0,31,2.0,1.0,1.0,74.0,40.0
750000000.0,40,3.0,1.0,1.0,103.0,61.0
2200000000.0,12,3.0,3.0,1.0,139.0,125.0
298000000.0,42,2.0,1.0,1.0,61.0,40.0
1520000000.0,39,4.0,2.0,2.0,99.0,150.0
298000000.0,42,2.0,1.0,1.0,61.0,40.0
520000000.0,53,2.0,1.0,1.0,90.0,50.0
1700000000.0,39,2.0,1.0,1.0,114.0,114.0
487000000.0,7,3.0,1.0,1.0,95.0,61.0
999000000.0,15,3.0,1.0,1.0,145.0,120.0
480000000.0,53,3.0,1.0,1.0,92.0,59.0
2600000000.0,9,3.0,2.0,1.0,126.0,160.0
532000000.0,15,3.0,1.0,2.0,91.0,53.0
2500000000.0,12,4.0,3.0,1.0,123.0,200.0
555000000.0,53,3.0,1.0,2.0,114.0,53.0
835000000.0,1,3.0,2.0,1.0,102.0,65.0
530000000.0,36,3.0,1.0,2.0,90.0,53.0
520000000.0,15,2.0,1.0,1.0,90.0,50.0
365000000.0,45,2.0,1.0,1.0,100.0,45.0
735000000.0,40,3.0,2.0,1.0,105.0,70.0
1800000000.0,40,4.0,2.0,1.0,168.0,140.0
685000000.0,61,3.0,2.0,1.0,120.0,77.0
750000000.0,61,3.0,2.0,1.0,120.0,85.0
775000000.0,40,3.0,2.0,2.0,113.0,85.0
500000000.0,50,2.0,2.0,1.0,90.0,45.0
900000000.0,39,3.0,2.0,2.0,195.0,90.0
2500000000.0,12,4.0,3.0,1.0,123.0,200.0
750000000.0,1,3.0,2.0,2.0,141.0,200.0
700000000.0,4,3.0,1.0,1.0,110.0,64.0
375000000.0,23,2.0,1.0,1.0,72.0,72.0
450000000.0,1,2.0,1.0,2.0,97.0,50.0
2200000000.0,12,3.0,3.0,2.0,139.0,125.0
545000000.0,1,3.0,1.0,2.0,117.0,60.0
920000000.0,1,3.0,3.0,1.0,105.0,121.0
290000000.0,4,2.0,1.0,1.0,70.0,4.0
2200000000.0,39,3.0,3.0,1.0,150.0,170.0
1500000000.0,23,3.0,2.0,1.0,158.0,250.0
1200000000.0,32,3.0,3.0,2.0,100.0,110.0
960000000.0,25,3.0,3.0,2.0,107.0,80.0
1200000000.0,12,3.0,2.0,1.0,130.0,93.0
520000000.0,36,2.0,1.0,1.0,90.0,50.0
999000000.0,32,3.0,3.0,2.0,103.0,100.0
395000000.0,43,2.0,1.0,1.0,75.0,45.0
783000000.0,13,3.0,2.0,1.0,79.0,75.0
1700000000.0,13,4.0,2.0,2.0,144.0,200.0
3300000000.0,39,3.0,2.0,1.0,148.0,135.0
775000000.0,40,3.0,2.0,1.0,145.0,80.0
600000000.0,32,3.0,1.0,1.0,109.0,80.0
1100000000.0,15,3.0,1.0,2.0,145.0,100.0
1100000000.0,9,3.0,2.0,1.0,150.0,120.0
498000000.0,15,3.0,2.0,1.0,90.0,65.0
2500000000.0,39,2.0,1.0,1.0,209.0,65.0
495000000.0,40,2.0,1.0,1.0,72.0,72.0
592000000.0,15,2.0,1.0,1.0,104.0,50.0
730000000.0,23,3.0,2.0,1.0,100.0,80.0
885000000.0,23,2.0,2.0,2.0,156.0,120.0
1780000000.0,32,4.0,3.0,2.0,120.0,160.0
1780000000.0,32,4.0,3.0,2.0,120.0,160.0
885000000.0,23,2.0,2.0,1.0,156.0,120.0
1470000000.0,12,4.0,3.0,1.0,178.0,131.0
315000000.0,39,1.0,1.0,1.0,88.0,36.0
594000000.0,60,2.0,1.0,1.0,79.0,40.0
750000000.0,66,2.0,1.0,1.0,144.0,60.0
315000000.0,39,2.0,1.0,1.0,88.0,36.0
580000000.0,23,3.0,2.0,1.0,100.0,80.0
580000000.0,23,3.0,2.0,1.0,100.0,80.0
1000000000.0,34,2.0,1.0,1.0,96.0,54.0
680000000.0,39,3.0,1.0,1.0,97.0,60.0
950000000.0,3,3.0,2.0,1.0,181.0,160.0
1890000000.0,32,3.0,3.0,2.0,150.0,110.0
295000000.0,23,2.0,1.0,1.0,36.0,64.0
1970000000.0,39,3.0,3.0,2.0,137.0,140.0
743000000.0,10,3.0,2.0,2.0,81.0,75.0
571000000.0,60,2.0,1.0,1.0,79.0,40.0
610000000.0,60,2.0,1.0,1.0,89.0,40.0
591000000.0,60,2.0,1.0,1.0,84.0,40.0
580000000.0,60,2.0,1.0,1.0,81.0,40.0
565000000.0,60,2.0,1.0,1.0,76.0,40.0
850000000.0,40,2.0,1.0,1.0,93.0,80.0
622000000.0,36,2.0,1.0,1.0,115.0,50.0
235000000.0,12,2.0,1.0,1.0,73.0,30.0
910000000.0,60,4.0,2.0,1.0,106.0,160.0
2400000000.0,39,3.0,2.0,1.0,238.0,75.0
1300000000.0,65,2.0,2.0,1.0,134.0,80.0
1300000000.0,12,4.0,3.0,1.0,144.0,200.0
850000000.0,60,2.0,1.0,1.0,105.0,50.0
485000000.0,53,3.0,1.0,1.0,91.0,55.0
2600000000.0,36,3.0,3.0,1.0,135.0,200.0
520000000.0,15,2.0,1.0,1.0,90.0,50.0
2109999999.9999998,36,3.0,2.0,1.0,110.0,107.0
3870000000.0,36,3.0,3.0,2.0,204.0,142.0
3230000000.0,36,3.0,3.0,2.0,153.0,135.0
549000000.0,39,2.0,1.0,1.0,90.0,45.0
1900000000.0,39,2.0,1.0,1.0,198.0,190.0
287000000.0,30,2.0,1.0,1.0,72.0,36.0
327000000.0,30,2.0,1.0,1.0,84.0,36.0
290000000.0,30,2.0,1.0,1.0,74.0,36.0
287000000.0,30,2.0,1.0,1.0,71.0,36.0
278000000.0,30,2.0,1.0,1.0,71.0,36.0
775000000.0,23,3.0,2.0,1.0,145.0,70.0
790000000.0,41,3.0,2.0,1.0,75.0,70.0
735000000.0,40,3.0,2.0,1.0,105.0,70.0
2200000000.0,12,3.0,3.0,2.0,139.0,125.0
1250000000.0,39,4.0,3.0,1.0,168.0,200.0
765000000.0,23,3.0,2.0,1.0,118.0,80.0
1850000000.0,40,3.0,2.0,2.0,116.0,115.0
2200000000.0,39,3.0,3.0,1.0,125.0,139.0
645000000.0,1,3.0,1.0,1.0,93.0,60.0
645000000.0,1,3.0,1.0,1.0,93.0,60.0
499000000.0,63,2.0,1.0,1.0,120.0,36.0
753000000.0,11,3.0,2.0,2.0,84.0,75.0
898000000.0,40,3.0,2.0,1.0,90.0,65.0
415000000.0,27,2.0,1.0,1.0,77.0,45.0
1500000000.0,9,4.0,2.0,1.0,150.0,145.0
2200000000.0,13,3.0,3.0,1.0,119.0,114.0
395000000.0,54,2.0,1.0,1.0,36.0,80.0
1500000000.0,9,3.0,3.0,1.0,150.0,145.0
395000000.0,27,2.0,1.0,1.0,77.0,45.0
2000000000.0,39,3.0,2.0,1.0,200.0,185.0
2109999999.9999998,36,3.0,2.0,1.0,110.0,107.0
3870000000.0,36,3.0,3.0,2.0,204.0,142.0
3230000000.0,36,3.0,3.0,2.0,153.0,135.0
756000000.0,39,2.0,1.0,2.0,95.0,57.0
747000000.0,7,3.0,2.0,2.0,89.0,75.0
756000000.0,39,2.0,1.0,2.0,95.0,57.0
897000000.0,40,3.0,2.0,1.0,107.0,91.0
530000000.0,53,2.0,1.0,1.0,90.0,50.0
559000000.0,32,2.0,1.0,1.0,85.0,46.0
2900000000.0,12,3.0,2.0,1.0,185.0,80.0
520000000.0,15,2.0,1.0,1.0,90.0,50.0
737000000.0,17,3.0,2.0,2.0,79.0,75.0
728000000.0,39,2.0,1.0,1.0,105.0,65.0
562000000.0,60,2.0,1.0,1.0,92.0,53.0
743000000.0,21,3.0,2.0,2.0,81.0,75.0
728000000.0,39,2.0,1.0,1.0,105.0,65.0
775000000.0,40,3.0,2.0,1.0,132.0,90.0
743000000.0,27,2.0,2.0,1.0,81.0,75.0
675000000.0,39,2.0,1.0,1.0,121.0,45.0
675000000.0,12,2.0,1.0,1.0,121.0,45.0
753000000.0,15,3.0,2.0,2.0,84.0,75.0
970000000.0,65,3.0,1.0,1.0,145.0,130.0
2130000000.0,36,3.0,2.0,1.0,111.0,107.0
3370000000.0,36,3.0,3.0,2.0,166.0,135.0
450000000.0,27,2.0,1.0,1.0,101.0,36.0
450000000.0,27,2.0,1.0,1.0,101.0,36.0
1800000000.0,28,3.0,2.0,2.0,112.0,152.0
835000000.0,12,3.0,1.0,2.0,92.0,75.0
1820000000.0,16,3.0,3.0,1.0,140.0,158.0
775000000.0,39,3.0,2.0,2.0,113.0,85.0
592000000.0,50,2.0,1.0,1.0,90.0,36.0
592000000.0,23,2.0,1.0,1.0,90.0,36.0
1200000000.0,51,3.0,3.0,2.0,100.0,80.0
775000000.0,23,3.0,2.0,1.0,145.0,80.0
549000000.0,2,3.0,1.0,1.0,83.0,52.0
1450000000.0,12,3.0,3.0,1.0,110.0,129.0
650000000.0,53,3.0,2.0,1.0,103.0,60.0
1100000000.0,15,3.0,1.0,1.0,142.0,120.0
2000000000.0,61,4.0,3.0,2.0,182.0,135.0
1390000000.0,39,3.0,2.0,1.0,103.0,90.0
895000000.0,36,3.0,2.0,1.0,112.0,70.0
2500000000.0,12,4.0,3.0,1.0,123.0,200.0
2300000000.0,61,4.0,3.0,2.0,182.0,135.0
500000000.0,23,3.0,2.0,2.0,104.0,80.0
750000000.0,13,2.0,1.0,1.0,89.0,60.0
756000000.0,39,2.0,1.0,2.0,140.0,60.0
1780000000.0,12,4.0,3.0,2.0,118.0,160.0
2300000000.0,61,4.0,3.0,1.0,200.0,180.0
